1,86.298077 %
2,71.985176 %
3,64.092548 %
4,60.036058 %
5,57.882612 %
6,54.196715 %
7,53.275240 %
8,52.864583 %
9,53.195112 %
10,52.293670 %
11,53.094952 %
12,52.954728 %
13,52.313702 %
14,53.776042 %
15,52.143429 %
16,52.784455 %
17,52.784455 %
18,53.004808 %
19,53.335337 %
20,53.145032 %
21,53.004808 %
22,52.243590 %
23,51.532452 %
24,52.023237 %
25,51.943109 %
26,51.862981 %
27,52.453926 %
28,52.123397 %
29,52.013221 %
30,51.262019 %
31,51.342147 %
32,51.302083 %
33,51.792869 %
34,51.131811 %
35,51.252003 %
36,51.472356 %
37,51.702724 %
38,51.872997 %
39,51.582532 %
40,51.883013 %
41,51.392228 %
42,51.031651 %
43,50.971554 %
44,51.241987 %
45,51.282051 %
46,50.380609 %
47,50.811298 %
48,50.210337 %
49,50.430689 %
50,50.340545 %
51,50.360577 %
52,50.711138 %
53,50.661058 %
54,50.520833 %
55,50.240385 %
56,50.000000 %
57,50.631010 %
58,50.140224 %
59,50.060096 %
60,50.240385 %
61,50.661058 %
62,49.939904 %
63,49.539263 %
64,50.390625 %
65,49.909856 %
66,50.560897 %
67,49.649439 %
68,49.749599 %
69,49.268830 %
70,49.469151 %
71,49.979968 %
72,50.230369 %
73,49.759615 %
74,49.989984 %
75,49.208734 %
76,49.849760 %
77,49.348958 %
78,49.358974 %
79,49.088542 %
80,49.819712 %
81,49.979968 %
82,50.090144 %
83,49.168670 %
84,49.399038 %
85,49.328926 %
86,49.869792 %
87,49.368990 %
88,48.858173 %
89,48.818109 %
90,49.429087 %
91,49.038462 %
92,49.699519 %
93,49.068510 %
94,49.348958 %
95,49.078526 %
96,49.489183 %
97,49.208734 %
98,48.858173 %
99,49.098558 %
100,49.008413 %
101,48.888221 %
102,48.477564 %
103,49.148638 %
104,48.607772 %
105,48.928285 %
106,49.589343 %
107,48.617788 %
108,48.667869 %
109,49.058494 %
110,48.467548 %
111,48.798077 %
112,48.277244 %
113,48.667869 %
114,48.507612 %
115,48.968349 %
116,48.557692 %
117,48.667869 %
118,48.096955 %
119,48.287260 %
120,47.856571 %
121,48.076923 %
122,48.177083 %
123,47.616186 %
124,47.826522 %
125,48.076923 %
126,48.577724 %
127,48.788061 %
128,48.016827 %
129,48.457532 %
130,48.137019 %
131,48.898237 %
132,48.617788 %
133,48.407452 %
134,48.177083 %
135,48.086939 %
136,48.026843 %
137,48.397436 %
138,48.167067 %
139,47.756410 %
140,48.287260 %
141,48.397436 %
142,48.567708 %
143,48.467548 %
144,48.317308 %
145,48.157051 %
146,48.537660 %
147,47.756410 %
148,48.207131 %
149,48.477564 %
150,48.167067 %
151,47.806490 %
152,47.536058 %
153,47.816506 %
154,48.237179 %
155,48.086939 %
156,47.746394 %
157,48.046875 %
158,48.026843 %
159,47.876603 %
160,48.287260 %
161,47.966747 %
162,48.617788 %
163,48.227163 %
164,48.157051 %
165,47.946715 %
166,48.237179 %
167,48.167067 %
168,48.116987 %
169,48.197115 %
170,47.465946 %
171,47.786458 %
172,47.495994 %
173,47.636218 %
174,47.716346 %
175,47.816506 %
176,47.756410 %
177,48.127003 %
178,47.906651 %
179,47.646234 %
180,47.566106 %
181,47.606170 %
182,48.147035 %
183,47.365785 %
184,47.606170 %
185,47.966747 %
186,47.776442 %
187,47.926683 %
188,47.816506 %
189,47.856571 %
190,48.567708 %
191,47.846554 %
192,47.556090 %
193,47.796474 %
194,47.375801 %
195,48.046875 %
196,47.516026 %
197,47.606170 %
198,47.686298 %
199,47.415865 %
200,47.365785 %
201,46.264022 %
202,45.853365 %
203,45.663061 %
204,45.552885 %
205,45.562901 %
206,45.582933 %
207,45.582933 %
208,45.522837 %
209,45.342548 %
210,45.432692 %
211,45.032051 %
212,45.042067 %
213,45.282452 %
214,45.122196 %
215,45.022035 %
216,45.062099 %
217,45.032051 %
218,45.142228 %
219,44.921875 %
220,45.062099 %
221,45.042067 %
222,44.931891 %
223,45.212340 %
224,44.891827 %
225,44.911859 %
226,44.891827 %
227,45.092147 %
228,45.102163 %
229,44.911859 %
230,44.701522 %
231,44.861779 %
232,44.621394 %
233,44.871795 %
234,44.791667 %
235,44.521234 %
236,44.651442 %
237,44.370994 %
238,44.661458 %
239,44.631410 %
240,44.461138 %
241,44.631410 %
242,44.631410 %
243,44.571314 %
244,44.591346 %
245,44.651442 %
246,44.511218 %
247,44.461138 %
248,44.411058 %
249,44.611378 %
250,44.210737 %
251,44.350962 %
252,44.501202 %
253,44.200721 %
254,44.401042 %
255,44.250801 %
256,44.210737 %
257,44.250801 %
258,44.621394 %
259,44.391026 %
260,44.220753 %
261,44.300881 %
262,44.401042 %
263,44.100561 %
264,44.120593 %
265,44.210737 %
266,44.300881 %
267,44.451122 %
268,44.200721 %
269,44.080529 %
270,44.120593 %
271,44.000401 %
272,44.070513 %
273,44.270833 %
274,44.010417 %
275,44.180689 %
276,44.160657 %
277,43.930288 %
278,44.230769 %
279,44.140625 %
280,43.990385 %
281,44.020433 %
282,43.970353 %
283,44.080529 %
284,44.150641 %
285,43.990385 %
286,44.030449 %
287,44.260817 %
288,44.190705 %
289,44.180689 %
290,43.980369 %
291,44.000401 %
292,44.000401 %
293,43.960337 %
294,44.110577 %
295,44.080529 %
296,44.010417 %
297,43.970353 %
298,44.020433 %
299,44.000401 %
300,44.170673 %
301,43.860176 %
302,44.080529 %
303,43.669872 %
304,43.890224 %
305,44.010417 %
306,44.010417 %
307,44.030449 %
308,43.820112 %
309,43.609776 %
310,43.840144 %
311,44.090545 %
312,43.900240 %
313,43.689904 %
314,43.850160 %
315,44.160657 %
316,43.780048 %
317,43.960337 %
318,44.050481 %
319,43.619792 %
320,43.980369 %
321,43.860176 %
322,43.780048 %
323,43.830128 %
324,44.020433 %
325,43.709936 %
326,44.000401 %
327,43.860176 %
328,44.080529 %
329,43.950321 %
330,44.050481 %
331,43.790064 %
332,44.080529 %
333,44.080529 %
334,43.729968 %
335,43.709936 %
336,43.559696 %
337,43.850160 %
338,43.629808 %
339,44.020433 %
340,43.980369 %
341,43.830128 %
342,43.790064 %
343,43.800080 %
344,43.890224 %
345,43.970353 %
346,43.739984 %
347,43.729968 %
348,44.050481 %
349,44.020433 %
350,43.659856 %
351,43.870192 %
352,43.709936 %
353,43.830128 %
354,43.810096 %
355,43.750000 %
356,43.890224 %
357,43.719952 %
358,43.890224 %
359,43.619792 %
360,43.729968 %
361,43.760016 %
362,43.539663 %
363,43.619792 %
364,43.689904 %
365,43.549679 %
366,43.780048 %
367,43.729968 %
368,43.599760 %
369,43.619792 %
370,43.639824 %
371,43.639824 %
372,43.699920 %
373,43.629808 %
374,43.529647 %
375,43.369391 %
376,43.409455 %
377,43.549679 %
378,43.589744 %
379,43.689904 %
380,43.599760 %
381,43.709936 %
382,43.880208 %
383,43.429487 %
384,43.739984 %
385,43.679888 %
386,43.950321 %
387,43.850160 %
388,43.609776 %
389,43.639824 %
390,43.549679 %
391,43.840144 %
392,43.729968 %
393,43.719952 %
394,43.669872 %
395,43.709936 %
396,43.619792 %
397,43.489583 %
398,43.599760 %
399,43.649840 %
400,43.719952 %
401,43.639824 %
402,43.569712 %
403,43.569712 %
404,43.569712 %
405,43.549679 %
406,43.489583 %
407,43.539663 %
408,43.509615 %
409,43.519631 %
410,43.479567 %
411,43.589744 %
412,43.529647 %
413,43.539663 %
414,43.469551 %
415,43.519631 %
416,43.569712 %
417,43.679888 %
418,43.509615 %
419,43.559696 %
420,43.559696 %
421,43.529647 %
422,43.569712 %
423,43.589744 %
424,43.559696 %
425,43.609776 %
426,43.569712 %
427,43.719952 %
428,43.599760 %
429,43.569712 %
430,43.569712 %
431,43.619792 %
432,43.499599 %
433,43.599760 %
434,43.499599 %
435,43.609776 %
436,43.439503 %
437,43.509615 %
438,43.499599 %
439,43.479567 %
440,43.509615 %
441,43.519631 %
442,43.489583 %
443,43.629808 %
444,43.579728 %
445,43.499599 %
446,43.519631 %
447,43.469551 %
448,43.469551 %
449,43.559696 %
450,43.479567 %
451,43.469551 %
452,43.539663 %
453,43.549679 %
454,43.489583 %
455,43.539663 %
456,43.499599 %
457,43.589744 %
458,43.449519 %
459,43.529647 %
460,43.529647 %
461,43.449519 %
462,43.449519 %
463,43.449519 %
