1,2.283654 %
2,1.262019 %
3,1.021635 %
4,0.921474 %
5,0.891426 %
6,0.881410 %
7,0.751202 %
8,0.841346 %
9,0.791266 %
10,0.681090 %
11,0.731170 %
12,0.851362 %
13,0.701122 %
14,0.791266 %
15,0.731170 %
16,0.771234 %
17,0.771234 %
18,0.731170 %
19,0.741186 %
20,0.741186 %
21,0.600962 %
22,0.620994 %
23,0.711138 %
24,0.701122 %
25,0.801282 %
26,0.671074 %
27,0.691106 %
28,0.590946 %
29,0.631010 %
30,0.661058 %
31,0.661058 %
32,0.610978 %
33,0.721154 %
34,0.731170 %
35,0.651042 %
36,0.711138 %
37,0.661058 %
38,0.731170 %
39,0.691106 %
40,0.641026 %
41,0.580929 %
42,0.721154 %
43,0.781250 %
44,0.691106 %
45,0.651042 %
46,0.751202 %
47,0.600962 %
48,0.590946 %
49,0.610978 %
50,0.631010 %
51,0.600962 %
52,0.580929 %
53,0.590946 %
54,0.600962 %
55,0.620994 %
56,0.600962 %
57,0.570913 %
58,0.610978 %
59,0.701122 %
60,0.610978 %
61,0.610978 %
62,0.701122 %
63,0.560897 %
64,0.550881 %
65,0.661058 %
66,0.540865 %
67,0.651042 %
68,0.550881 %
69,0.610978 %
70,0.560897 %
71,0.761218 %
72,0.540865 %
73,0.631010 %
74,0.570913 %
75,0.560897 %
76,0.590946 %
77,0.661058 %
78,0.610978 %
79,0.570913 %
80,0.590946 %
81,0.560897 %
82,0.530849 %
83,0.600962 %
84,0.671074 %
85,0.671074 %
86,0.580929 %
87,0.590946 %
88,0.590946 %
89,0.600962 %
90,0.530849 %
91,0.580929 %
92,0.550881 %
93,0.631010 %
94,0.520833 %
95,0.610978 %
96,0.610978 %
97,0.570913 %
98,0.580929 %
99,0.540865 %
100,0.590946 %
101,0.500801 %
102,0.490785 %
103,0.470753 %
104,0.480769 %
105,0.490785 %
106,0.500801 %
107,0.500801 %
108,0.500801 %
109,0.500801 %
110,0.490785 %
111,0.500801 %
112,0.490785 %
113,0.490785 %
114,0.510817 %
115,0.470753 %
116,0.490785 %
117,0.500801 %
118,0.500801 %
119,0.490785 %
120,0.500801 %
121,0.480769 %
122,0.490785 %
123,0.500801 %
124,0.480769 %
125,0.490785 %
126,0.460737 %
127,0.480769 %
128,0.520833 %
129,0.490785 %
130,0.460737 %
131,0.490785 %
132,0.480769 %
133,0.490785 %
134,0.510817 %
135,0.480769 %
136,0.480769 %
137,0.510817 %
138,0.510817 %
139,0.500801 %
140,0.490785 %
141,0.490785 %
142,0.470753 %
143,0.480769 %
144,0.500801 %
145,0.490785 %
146,0.500801 %
147,0.460737 %
148,0.500801 %
149,0.510817 %
150,0.490785 %
151,0.540865 %
152,0.500801 %
153,0.510817 %
154,0.490785 %
155,0.480769 %
156,0.490785 %
157,0.520833 %
158,0.480769 %
159,0.480769 %
160,0.510817 %
161,0.500801 %
162,0.470753 %
163,0.500801 %
164,0.510817 %
165,0.510817 %
166,0.470753 %
167,0.510817 %
168,0.520833 %
169,0.480769 %
170,0.490785 %
171,0.510817 %
172,0.510817 %
173,0.500801 %
174,0.500801 %
175,0.500801 %
176,0.500801 %
177,0.510817 %
178,0.500801 %
179,0.500801 %
180,0.500801 %
181,0.480769 %
182,0.510817 %
183,0.490785 %
184,0.490785 %
185,0.490785 %
186,0.500801 %
187,0.500801 %
188,0.520833 %
189,0.530849 %
190,0.500801 %
191,0.500801 %
192,0.500801 %
193,0.490785 %
194,0.510817 %
195,0.530849 %
196,0.500801 %
197,0.510817 %
198,0.520833 %
199,0.530849 %
200,0.500801 %
201,0.490785 %
202,0.480769 %
203,0.490785 %
204,0.480769 %
205,0.480769 %
206,0.490785 %
207,0.480769 %
208,0.460737 %
209,0.490785 %
210,0.470753 %
211,0.490785 %
212,0.490785 %
213,0.490785 %
214,0.480769 %
215,0.490785 %
216,0.480769 %
217,0.490785 %
218,0.480769 %
219,0.480769 %
220,0.470753 %
221,0.480769 %
222,0.500801 %
223,0.470753 %
224,0.470753 %
225,0.480769 %
226,0.480769 %
227,0.480769 %
228,0.480769 %
229,0.470753 %
230,0.490785 %
231,0.480769 %
232,0.490785 %
233,0.480769 %
234,0.480769 %
235,0.490785 %
236,0.490785 %
237,0.490785 %
238,0.480769 %
239,0.470753 %
240,0.470753 %
241,0.460737 %
242,0.480769 %
243,0.480769 %
244,0.470753 %
245,0.480769 %
246,0.490785 %
247,0.490785 %
248,0.490785 %
249,0.480769 %
250,0.500801 %
251,0.480769 %
252,0.480769 %
253,0.470753 %
254,0.490785 %
255,0.480769 %
256,0.480769 %
257,0.480769 %
258,0.470753 %
259,0.480769 %
260,0.480769 %
261,0.480769 %
262,0.480769 %
263,0.480769 %
264,0.470753 %
265,0.470753 %
266,0.490785 %
267,0.470753 %
268,0.490785 %
269,0.490785 %
270,0.490785 %
271,0.480769 %
272,0.470753 %
273,0.490785 %
274,0.470753 %
275,0.470753 %
276,0.480769 %
277,0.480769 %
278,0.470753 %
279,0.480769 %
280,0.480769 %
281,0.480769 %
282,0.470753 %
283,0.470753 %
284,0.470753 %
285,0.480769 %
286,0.470753 %
287,0.490785 %
288,0.480769 %
289,0.490785 %
290,0.490785 %
291,0.490785 %
292,0.490785 %
293,0.480769 %
294,0.480769 %
295,0.480769 %
296,0.480769 %
297,0.480769 %
298,0.480769 %
299,0.470753 %
300,0.470753 %
301,0.480769 %
302,0.490785 %
303,0.490785 %
304,0.490785 %
305,0.470753 %
306,0.470753 %
307,0.470753 %
308,0.480769 %
309,0.470753 %
310,0.470753 %
311,0.470753 %
312,0.470753 %
313,0.480769 %
314,0.470753 %
315,0.470753 %
316,0.480769 %
317,0.480769 %
318,0.480769 %
319,0.480769 %
320,0.480769 %
321,0.480769 %
322,0.480769 %
323,0.480769 %
324,0.480769 %
325,0.480769 %
326,0.480769 %
327,0.480769 %
328,0.480769 %
329,0.480769 %
330,0.480769 %
331,0.480769 %
332,0.480769 %
333,0.480769 %
334,0.480769 %
335,0.480769 %
336,0.480769 %
337,0.480769 %
338,0.480769 %
339,0.480769 %
340,0.480769 %
341,0.480769 %
342,0.480769 %
343,0.480769 %
344,0.480769 %
345,0.480769 %
346,0.480769 %
347,0.480769 %
348,0.480769 %
349,0.480769 %
350,0.470753 %
351,0.470753 %
352,0.480769 %
353,0.480769 %
354,0.480769 %
355,0.480769 %
356,0.480769 %
357,0.480769 %
358,0.480769 %
359,0.480769 %
360,0.480769 %
361,0.480769 %
362,0.480769 %
363,0.480769 %
364,0.480769 %
365,0.480769 %
366,0.480769 %
367,0.480769 %
368,0.480769 %
