1,12.335165 %
2,10.724588 %
3,9.378434 %
4,7.687157 %
5,7.036401 %
6,8.537088 %
7,6.248283 %
8,7.457074 %
9,6.844093 %
10,7.115385 %
11,8.143887 %
12,7.879464 %
13,6.375343 %
14,6.454327 %
15,7.642514 %
16,6.818338 %
17,6.730769 %
18,5.669643 %
19,5.885989 %
20,5.638736 %
21,6.255151 %
22,5.695398 %
23,5.733173 %
24,6.133242 %
25,6.205357 %
26,5.546016 %
27,6.213942 %
28,5.044643 %
29,5.353709 %
30,5.741758 %
31,6.083448 %
32,5.690247 %
33,5.849931 %
34,5.927198 %
35,5.681662 %
36,4.982830 %
37,6.577953 %
38,8.135302 %
39,6.929945 %
40,5.509959 %
41,5.887706 %
42,5.834478 %
43,5.685096 %
44,5.187157 %
45,5.808723 %
46,5.712569 %
47,5.834478 %
48,5.398352 %
49,5.597527 %
50,6.718750 %
51,5.176854 %
52,6.950549 %
53,5.865385 %
54,6.291209 %
55,6.134959 %
56,6.914492 %
57,5.946085 %
58,5.315934 %
59,5.671360 %
60,6.650069 %
61,5.346841 %
62,6.426854 %
63,6.074863 %
64,7.551511 %
65,4.898695 %
66,5.135646 %
67,5.521978 %
68,4.998283 %
69,4.934753 %
70,5.037775 %
71,4.984547 %
72,6.025069 %
73,5.472184 %
74,7.084478 %
75,4.953640 %
76,7.802198 %
77,5.994162 %
78,4.790522 %
79,4.414492 %
80,5.803571 %
81,5.918613 %
82,5.530563 %
83,5.779533 %
84,5.467033 %
85,6.861264 %
86,4.972527 %
87,6.524725 %
88,5.133929 %
89,5.844780 %
90,6.246566 %
91,5.843063 %
92,4.936470 %
93,5.518544 %
94,7.668269 %
95,5.987294 %
96,5.880838 %
97,5.257555 %
98,4.921016 %
99,5.417239 %
100,5.437843 %
101,5.094437 %
102,4.828297 %
103,5.554602 %
104,6.826923 %
105,4.520948 %
106,5.049794 %
107,5.235234 %
108,4.792239 %
109,5.430975 %
110,6.310096 %
111,4.740728 %
112,9.122596 %
113,4.787088 %
114,4.797390 %
115,5.154533 %
116,5.760646 %
117,4.905563 %
118,5.113324 %
119,5.745192 %
120,5.745192 %
121,4.759615 %
122,5.058379 %
123,4.989698 %
124,5.066964 %
125,4.835165 %
126,5.456731 %
127,5.649038 %
128,4.871223 %
129,5.080701 %
130,5.415522 %
131,6.083448 %
132,4.996566 %
133,5.877404 %
134,5.118475 %
135,4.804258 %
136,5.673077 %
137,4.910714 %
138,5.521978 %
139,5.269574 %
140,4.962225 %
141,5.503091 %
142,4.989698 %
143,4.989698 %
144,5.504808 %
145,5.930632 %
146,7.103365 %
147,5.458448 %
148,6.236264 %
149,4.950206 %
150,5.168269 %
151,5.753777 %
152,4.926168 %
153,5.051511 %
154,5.587225 %
155,5.075549 %
156,8.604052 %
157,4.835165 %
158,5.436126 %
159,4.950206 %
160,5.187157 %
161,4.933036 %
162,5.813874 %
163,4.694368 %
164,4.608516 %
165,4.824863 %
166,5.326236 %
167,4.879808 %
168,5.990728 %
169,4.239354 %
170,6.165865 %
171,5.465316 %
172,4.684066 %
173,5.506525 %
174,5.346841 %
175,4.534684 %
176,5.056662 %
177,5.796703 %
178,4.984547 %
179,4.678915 %
180,4.938187 %
181,5.779533 %
182,6.454327 %
183,5.566621 %
184,4.987981 %
185,5.039492 %
186,4.953640 %
187,5.176854 %
188,4.836882 %
189,4.862637 %
190,5.406937 %
191,6.219093 %
192,9.047047 %
193,4.653159 %
194,5.571772 %
195,5.903159 %
196,4.713255 %
197,4.608516 %
198,4.823146 %
199,4.945055 %
200,4.847184 %
201,4.599931 %
202,4.440247 %
203,4.467720 %
204,4.577610 %
205,4.572459 %
206,4.393887 %
207,4.493475 %
208,4.569025 %
209,4.450549 %
210,4.622253 %
211,4.608516 %
212,4.368132 %
213,4.538118 %
214,4.629121 %
215,4.689217 %
216,4.464286 %
217,4.666896 %
218,4.505495 %
219,4.486607 %
220,4.515797 %
221,4.536401 %
222,4.479739 %
223,4.555288 %
224,4.517514 %
225,4.541552 %
226,4.586195 %
227,4.347527 %
228,4.452266 %
229,4.285714 %
230,4.469437 %
231,4.462569 %
232,4.560440 %
233,4.570742 %
234,4.404190 %
235,4.570742 %
236,4.332074 %
237,4.416209 %
238,4.625687 %
239,4.560440 %
240,4.629121 %
241,4.424794 %
242,4.491758 %
243,4.546703 %
244,4.517514 %
245,4.402473 %
246,4.469437 %
247,4.490041 %
248,4.285714 %
249,4.515797 %
250,4.378434 %
251,4.608516 %
252,4.438530 %
253,4.713255 %
254,4.445398 %
255,4.493475 %
256,4.558723 %
257,4.491758 %
258,4.462569 %
259,4.466003 %
260,4.459135 %
261,4.508929 %
262,4.529533 %
263,4.594780 %
264,4.385302 %
265,4.747596 %
266,4.539835 %
267,4.466003 %
268,4.697802 %
269,4.405907 %
270,4.362981 %
271,4.543269 %
272,4.615385 %
273,4.368132 %
274,4.318338 %
275,4.416209 %
276,4.527816 %
277,4.440247 %
278,4.850618 %
279,4.399038 %
280,4.608516 %
281,4.593063 %
282,4.630838 %
283,4.529533 %
284,4.558723 %
285,4.369849 %
286,4.581044 %
287,4.672047 %
288,4.496909 %
289,4.689217 %
290,4.603365 %
291,4.426511 %
292,4.433379 %
293,4.534684 %
294,4.483173 %
295,4.455701 %
296,4.488324 %
297,4.512363 %
298,4.412775 %
299,4.399038 %
300,4.464286 %
301,4.472871 %
302,4.476305 %
303,4.426511 %
304,4.684066 %
305,4.417926 %
306,4.405907 %
307,4.452266 %
308,4.491758 %
309,4.838599 %
310,4.472871 %
311,4.294299 %
312,4.304602 %
313,4.591346 %
314,4.541552 %
315,4.405907 %
316,4.613668 %
317,4.316621 %
318,4.563874 %
319,4.526099 %
320,4.450549 %
321,4.579327 %
322,4.587912 %
323,4.503777 %
324,4.500343 %
325,4.744162 %
326,4.441964 %
327,4.496909 %
328,4.414492 %
329,4.567308 %
330,4.435096 %
331,4.375000 %
332,4.387019 %
333,4.495192 %
334,4.579327 %
335,4.505495 %
336,4.527816 %
337,4.435096 %
338,4.478022 %
339,4.514080 %
340,4.340659 %
341,4.399038 %
342,4.402473 %
343,4.557005 %
344,4.512363 %
345,4.435096 %
346,4.387019 %
347,4.519231 %
348,4.302885 %
349,4.423077 %
350,4.472871 %
351,4.266827 %
352,4.450549 %
353,4.462569 %
354,4.440247 %
355,4.356113 %
356,4.433379 %
357,4.557005 %
358,4.639423 %
359,4.397321 %
360,4.598214 %
361,4.440247 %
362,4.414492 %
363,4.701236 %
364,4.544986 %
365,4.320055 %
366,4.495192 %
367,4.275412 %
368,4.254808 %
369,4.378434 %
370,4.488324 %
371,4.478022 %
372,4.599931 %
373,4.332074 %
374,4.726992 %
375,4.673764 %
376,4.541552 %
377,4.409341 %
378,4.462569 %
379,4.508929 %
380,4.500343 %
381,4.426511 %
382,4.428228 %
383,4.378434 %
384,4.594780 %
385,4.472871 %
386,4.747596 %
387,4.490041 %
388,4.529533 %
389,4.378434 %
390,4.484890 %
391,4.496909 %
392,4.234203 %
393,4.455701 %
394,4.548420 %
395,4.462569 %
396,4.608516 %
397,4.620536 %
398,4.558723 %
399,4.443681 %
400,4.447115 %
401,4.744162 %
402,4.713255 %
403,4.654876 %
404,4.704670 %
405,4.697802 %
406,4.749313 %
407,4.706387 %
408,4.672047 %
409,4.768201 %
410,4.725275 %
411,4.812843 %
412,4.751030 %
413,4.732143 %
414,4.649725 %
415,4.648008 %
416,4.709821 %
417,4.670330 %
418,4.593063 %
419,4.690934 %
420,4.709821 %
421,4.706387 %
422,4.660027 %
423,4.696085 %
424,4.778503 %
425,4.670330 %
426,4.718407 %
427,4.635989 %
428,4.687500 %
429,4.603365 %
430,4.673764 %
431,4.634272 %
432,4.648008 %
433,4.766484 %
434,4.733860 %
435,4.730426 %
436,4.687500 %
437,4.661745 %
438,4.747596 %
439,4.617102 %
440,4.618819 %
441,4.668613 %
442,4.663462 %
443,4.749313 %
444,4.623970 %
445,4.708104 %
446,4.751030 %
447,4.666896 %
448,4.632555 %
449,4.660027 %
450,4.711538 %
451,4.690934 %
452,4.675481 %
453,4.720124 %
454,4.799107 %
