1,3.195112 %
2,1.231971 %
3,0.901442 %
4,0.881410 %
5,0.841346 %
6,0.761218 %
7,1.151843 %
8,0.871394 %
9,0.901442 %
10,0.761218 %
11,0.851362 %
12,0.711138 %
13,0.721154 %
14,0.580929 %
15,0.661058 %
16,0.651042 %
17,0.651042 %
18,0.781250 %
19,0.671074 %
20,0.631010 %
21,0.661058 %
22,0.671074 %
23,0.651042 %
24,0.691106 %
25,0.600962 %
26,0.590946 %
27,0.631010 %
28,0.681090 %
29,0.610978 %
30,0.590946 %
31,0.620994 %
32,0.711138 %
33,0.661058 %
34,0.600962 %
35,0.641026 %
36,0.550881 %
37,0.651042 %
38,0.631010 %
39,0.600962 %
40,0.610978 %
41,0.620994 %
42,0.671074 %
43,0.580929 %
44,0.580929 %
45,0.590946 %
46,0.741186 %
47,0.620994 %
48,0.560897 %
49,0.580929 %
50,0.560897 %
51,0.731170 %
52,0.641026 %
53,0.600962 %
54,0.631010 %
55,0.681090 %
56,0.641026 %
57,0.520833 %
58,0.580929 %
59,0.600962 %
60,0.671074 %
61,0.570913 %
62,0.570913 %
63,0.440705 %
64,0.530849 %
65,0.610978 %
66,0.560897 %
67,0.631010 %
68,0.510817 %
69,0.661058 %
70,0.520833 %
71,0.580929 %
72,0.580929 %
73,0.580929 %
74,0.560897 %
75,0.661058 %
76,0.490785 %
77,0.651042 %
78,0.550881 %
79,0.470753 %
80,0.620994 %
81,0.530849 %
82,0.540865 %
83,0.590946 %
84,0.520833 %
85,0.520833 %
86,0.600962 %
87,0.620994 %
88,0.510817 %
89,0.691106 %
90,0.510817 %
91,0.540865 %
92,0.560897 %
93,0.570913 %
94,0.610978 %
95,0.761218 %
96,0.600962 %
97,0.550881 %
98,0.490785 %
99,0.590946 %
100,0.600962 %
101,0.500801 %
102,0.520833 %
103,0.510817 %
104,0.490785 %
105,0.480769 %
106,0.470753 %
107,0.520833 %
108,0.530849 %
109,0.500801 %
110,0.520833 %
111,0.510817 %
112,0.500801 %
113,0.470753 %
114,0.470753 %
115,0.470753 %
116,0.500801 %
117,0.470753 %
118,0.490785 %
119,0.470753 %
120,0.480769 %
121,0.470753 %
122,0.460737 %
123,0.480769 %
124,0.490785 %
125,0.500801 %
126,0.480769 %
127,0.470753 %
128,0.540865 %
129,0.470753 %
130,0.490785 %
131,0.470753 %
132,0.490785 %
133,0.500801 %
134,0.490785 %
135,0.490785 %
136,0.430689 %
137,0.500801 %
138,0.490785 %
139,0.490785 %
140,0.500801 %
141,0.480769 %
142,0.490785 %
143,0.480769 %
144,0.460737 %
145,0.480769 %
146,0.490785 %
147,0.460737 %
148,0.470753 %
149,0.520833 %
150,0.490785 %
151,0.510817 %
152,0.480769 %
153,0.480769 %
154,0.470753 %
155,0.520833 %
156,0.470753 %
157,0.480769 %
158,0.490785 %
159,0.480769 %
160,0.470753 %
161,0.460737 %
162,0.460737 %
163,0.480769 %
164,0.480769 %
165,0.470753 %
166,0.480769 %
167,0.500801 %
168,0.470753 %
169,0.490785 %
170,0.490785 %
171,0.490785 %
172,0.520833 %
173,0.510817 %
174,0.500801 %
175,0.490785 %
176,0.480769 %
177,0.460737 %
178,0.460737 %
179,0.500801 %
180,0.480769 %
181,0.500801 %
182,0.510817 %
183,0.500801 %
184,0.500801 %
185,0.460737 %
186,0.470753 %
187,0.490785 %
188,0.490785 %
189,0.470753 %
190,0.480769 %
191,0.490785 %
192,0.450721 %
193,0.520833 %
194,0.520833 %
195,0.480769 %
196,0.500801 %
197,0.470753 %
198,0.480769 %
199,0.490785 %
200,0.480769 %
201,0.450721 %
202,0.440705 %
203,0.430689 %
204,0.440705 %
205,0.430689 %
206,0.430689 %
207,0.450721 %
208,0.450721 %
209,0.440705 %
210,0.430689 %
211,0.430689 %
212,0.430689 %
213,0.420673 %
214,0.440705 %
215,0.440705 %
216,0.430689 %
217,0.430689 %
218,0.440705 %
219,0.450721 %
220,0.430689 %
221,0.440705 %
222,0.430689 %
223,0.440705 %
224,0.440705 %
225,0.450721 %
226,0.430689 %
227,0.440705 %
228,0.450721 %
229,0.450721 %
230,0.440705 %
231,0.450721 %
232,0.430689 %
233,0.430689 %
234,0.440705 %
235,0.440705 %
236,0.430689 %
237,0.440705 %
238,0.450721 %
239,0.430689 %
240,0.450721 %
241,0.440705 %
242,0.460737 %
243,0.450721 %
244,0.440705 %
245,0.460737 %
246,0.440705 %
247,0.430689 %
248,0.440705 %
249,0.430689 %
250,0.440705 %
312.30m
