1,3.375401 %
2,2.704327 %
3,1.141827 %
4,1.061699 %
5,0.881410 %
6,0.841346 %
7,0.981571 %
8,1.091747 %
9,1.011619 %
10,0.951522 %
11,0.761218 %
12,0.651042 %
13,0.831330 %
14,0.721154 %
15,0.671074 %
16,0.721154 %
17,0.600962 %
18,0.540865 %
19,0.560897 %
20,0.681090 %
21,0.691106 %
22,0.620994 %
23,0.651042 %
24,0.751202 %
25,0.550881 %
26,0.500801 %
27,0.610978 %
28,0.520833 %
29,0.590946 %
30,0.610978 %
31,0.661058 %
32,0.600962 %
33,0.610978 %
34,0.641026 %
35,0.550881 %
36,0.580929 %
37,0.540865 %
38,0.500801 %
39,0.641026 %
40,0.540865 %
41,0.620994 %
42,0.590946 %
43,0.570913 %
44,0.590946 %
45,0.590946 %
46,0.570913 %
47,0.510817 %
48,0.620994 %
49,0.460737 %
50,0.520833 %
51,0.560897 %
52,0.610978 %
53,0.600962 %
54,0.560897 %
55,0.661058 %
56,0.610978 %
57,0.500801 %
58,0.540865 %
59,0.681090 %
60,0.610978 %
61,0.550881 %
62,0.560897 %
63,0.450721 %
64,0.610978 %
65,0.641026 %
66,0.570913 %
67,0.711138 %
68,0.600962 %
69,0.520833 %
70,0.550881 %
71,0.500801 %
72,0.610978 %
73,0.550881 %
74,0.610978 %
75,0.560897 %
76,0.510817 %
77,0.671074 %
78,0.550881 %
79,0.520833 %
80,0.560897 %
81,0.560897 %
82,0.530849 %
83,0.600962 %
84,0.560897 %
85,0.580929 %
86,0.641026 %
87,0.600962 %
88,0.620994 %
89,0.671074 %
90,0.510817 %
91,0.570913 %
92,0.550881 %
93,0.600962 %
94,0.540865 %
95,0.550881 %
96,0.610978 %
97,0.560897 %
98,0.550881 %
99,0.550881 %
100,0.590946 %
101,0.450721 %
102,0.480769 %
103,0.450721 %
104,0.470753 %
105,0.470753 %
106,0.480769 %
107,0.500801 %
108,0.480769 %
109,0.500801 %
110,0.460737 %
111,0.510817 %
112,0.480769 %
113,0.470753 %
114,0.470753 %
115,0.490785 %
116,0.490785 %
117,0.460737 %
118,0.500801 %
119,0.460737 %
120,0.480769 %
121,0.480769 %
122,0.480769 %
123,0.480769 %
124,0.490785 %
125,0.460737 %
126,0.460737 %
127,0.470753 %
128,0.460737 %
129,0.490785 %
130,0.480769 %
131,0.470753 %
132,0.490785 %
133,0.480769 %
134,0.480769 %
135,0.460737 %
136,0.460737 %
137,0.500801 %
138,0.480769 %
139,0.470753 %
140,0.470753 %
141,0.450721 %
142,0.480769 %
143,0.500801 %
144,0.480769 %
145,0.490785 %
146,0.470753 %
147,0.480769 %
148,0.480769 %
149,0.470753 %
150,0.480769 %
151,0.470753 %
152,0.500801 %
153,0.490785 %
154,0.480769 %
155,0.470753 %
156,0.510817 %
157,0.480769 %
158,0.480769 %
159,0.470753 %
160,0.500801 %
161,0.450721 %
162,0.470753 %
163,0.460737 %
164,0.480769 %
165,0.460737 %
166,0.460737 %
167,0.490785 %
168,0.440705 %
169,0.500801 %
170,0.500801 %
171,0.460737 %
172,0.490785 %
173,0.490785 %
174,0.510817 %
175,0.490785 %
176,0.470753 %
177,0.480769 %
178,0.460737 %
179,0.470753 %
180,0.460737 %
181,0.500801 %
182,0.490785 %
183,0.480769 %
184,0.500801 %
185,0.470753 %
186,0.450721 %
187,0.480769 %
188,0.480769 %
189,0.480769 %
190,0.470753 %
191,0.460737 %
192,0.470753 %
193,0.460737 %
194,0.520833 %
195,0.470753 %
196,0.480769 %
197,0.480769 %
198,0.470753 %
199,0.480769 %
200,0.480769 %
201,0.460737 %
202,0.480769 %
203,0.490785 %
204,0.480769 %
205,0.490785 %
206,0.440705 %
207,0.480769 %
208,0.470753 %
209,0.470753 %
210,0.460737 %
211,0.480769 %
212,0.450721 %
213,0.480769 %
214,0.480769 %
215,0.460737 %
216,0.460737 %
217,0.470753 %
218,0.480769 %
219,0.470753 %
220,0.480769 %
221,0.470753 %
222,0.460737 %
223,0.480769 %
224,0.480769 %
225,0.460737 %
226,0.470753 %
227,0.480769 %
228,0.460737 %
229,0.470753 %
230,0.460737 %
231,0.460737 %
232,0.470753 %
233,0.450721 %
234,0.460737 %
235,0.470753 %
236,0.470753 %
237,0.460737 %
238,0.460737 %
239,0.450721 %
240,0.460737 %
241,0.470753 %
242,0.460737 %
243,0.450721 %
244,0.470753 %
245,0.450721 %
246,0.480769 %
247,0.470753 %
248,0.460737 %
249,0.470753 %
250,0.480769 %
374.48m
